id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,latitude,longitude,days_since_last_review,room_type_n,neighbourhood_group_n
10233905,70,30,62,1.56,1,7,40.6729,-73.88919,188.0,1,0
10234090,105,5,1,0.02,3,365,40.6642,-73.99371,1282.0,1,0
10234232,54,4,6,0.14,1,0,40.69675,-73.92964,1017.0,0,0
10234437,199,3,0,0.0,1,0,40.71523,-73.95503,-1.0,1,0
10235422,145,4,63,1.6,2,37,40.69171,-73.94891,22.0,1,0
10241876,97,2,0,0.0,2,0,40.70635,-73.95175,-1.0,0,0
10242095,55,3,26,0.68,1,1,40.70154,-73.94759,53.0,0,0
10243895,285,5,79,2.09,12,153,40.78273,-73.97553,6.0,1,1
10244467,185,2,0,0.0,1,0,40.63177,-73.96341,-1.0,0,0
10244876,200,2,0,0.0,1,0,40.81052,-73.94008,-1.0,0,1
10245677,300,1,0,0.0,1,0,40.76214,-73.98985,-1.0,0,1
10246056,255,3,97,2.37,1,230,40.7126,-73.94668,38.0,1,0
10246479,500,30,96,2.38,1,339,40.67146,-73.94377,15.0,1,0
10246816,75,5,1,0.08,1,0,40.66622,-73.98357,379.0,0,0
10247766,150,1,0,0.0,1,0,40.72738,-73.95553,-1.0,0,0
10247799,64,2,2,0.06,1,0,40.70727,-73.96057,919.0,0,0
10249075,250,1,0,0.0,1,0,40.7609,-73.99405,-1.0,1,1
10249886,135,1,101,2.36,1,365,40.76577,-73.9855,13.0,0,1
10250433,70,7,1,0.03,1,0,40.64543,-73.96456,979.0,0,0
10251082,295,3,182,4.33,1,226,40.67473,-73.96529,12.0,1,0
10251768,135,1,4,0.11,1,0,40.79366,-73.94059,1000.0,1,1
10252499,50,2,2,0.05,2,0,40.76646,-73.98704,1153.0,2,1
10252921,69,1,85,2.13,1,308,40.73352,-73.85237,7.0,1,2
10253159,299,3,49,1.91,1,350,40.61042,-74.12277,8.0,1,3
10253315,204,4,188,4.49,1,0,40.7388,-73.92327,4.0,1,2
10253377,80,3,0,0.0,1,0,40.71702,-73.95356,-1.0,0,0
10257476,125,1,45,1.13,1,322,40.76464,-73.99403,9.0,0,1
10262473,69,3,35,0.88,1,0,40.62296,-74.01483,23.0,1,0
10265988,139,4,3,0.08,1,0,40.78464,-73.95142,1020.0,1,1
10267242,149,1,24,0.64,6,180,40.6081,-73.97541,58.0,0,0
10267693,100,6,9,0.22,1,0,40.59607,-73.75911,59.0,1,2
10268663,360,30,1,0.11,96,213,40.7776,-73.95277,275.0,1,1
10268712,99,3,35,0.82,1,0,40.71386,-73.94742,910.0,0,0
10268868,60,2,5,0.12,1,0,40.74701,-73.92314,806.0,0,2
10270377,60,1,2,0.05,1,0,40.80338,-73.95734,1277.0,0,1
10270687,275,2,147,3.43,2,325,40.75691,-73.92879,3.0,1,2
10271071,65,1,75,1.8,2,361,40.68203,-73.89374,32.0,0,0
10271753,149,1,119,2.81,2,361,40.68281,-73.89509,15.0,1,0
10272718,60,1,1,0.02,1,0,40.78593,-73.94169,1261.0,0,1
10273251,120,4,77,1.92,1,1,40.70161,-73.93131,3.0,1,0
10276934,35,3,0,0.0,1,0,40.81667,-73.95695,-1.0,0,1
10277010,261,1,5,0.14,1,0,40.68274,-73.96367,1049.0,1,0
10279086,99,2,110,2.81,3,271,40.66404,-73.93334,8.0,1,0
10280162,49,2,0,0.0,1,0,40.71042,-73.95071,-1.0,0,0
10280345,65,1,105,2.54,2,111,40.64316,-73.96285,5.0,0,0
10280355,150,3,0,0.0,1,0,40.6627,-73.98353,-1.0,1,0
10280439,65,1,0,0.0,1,0,40.82042,-73.95305,-1.0,0,1
10280549,60,1,138,3.36,2,122,40.64396,-73.96328,14.0,0,0
10281054,69,2,54,1.26,1,0,40.69288,-73.90831,29.0,0,0
10282307,150,2,77,2.56,1,142,40.67357,-73.96577,11.0,1,0
10283008,37,21,11,0.28,2,0,40.67607,-73.95121,46.0,0,0
10283574,100,1,206,5.25,2,304,40.76322,-73.93334,4.0,1,2
10289124,99,3,88,2.19,2,47,40.68507,-73.93888,33.0,1,0
10291127,160,30,4,0.12,96,365,40.75295,-73.98889,126.0,1,1
10292758,225,30,18,0.45,12,173,40.76195,-73.99224,580.0,1,1
10293298,51,5,13,0.33,1,89,40.68574,-73.93022,12.0,0,0
10297427,250,90,0,0.0,1,363,40.78703,-73.95196,-1.0,1,1
10297582,66,1,0,0.0,1,0,40.75619,-73.91881,-1.0,0,2
10298783,65,2,167,4.16,1,209,40.80621,-73.94461,13.0,0,1
10301359,120,5,34,0.83,1,0,40.71081,-73.94238,387.0,1,0
10307009,125,1,6,0.15,1,365,40.78162,-73.9475,50.0,2,1
10308738,260,3,82,2.05,1,12,40.79121,-73.96963,6.0,1,1
10310874,94,2,37,0.88,1,0,40.69379,-73.94539,519.0,1,0
10311049,79,3,4,0.1,5,17,40.8471,-73.93803,29.0,0,1
10314305,49,8,0,0.0,3,0,40.64569,-73.95849,-1.0,0,0
10314411,1731,10,84,2.8,2,97,40.74234,-74.00032,99.0,1,1
10316551,99,1,176,4.14,8,365,40.67843,-73.98393,34.0,0,0
10318675,41,1,1,0.02,3,0,40.70764,-73.94231,1209.0,0,0
10319419,90,1,3,0.08,2,0,40.72156,-73.97902,1040.0,0,1
10319699,69,3,4,0.34,1,0,40.82317,-73.94507,220.0,1,1
10322621,81,1,0,0.0,1,0,40.75168,-73.99376,-1.0,0,1
10329264,113,5,77,1.99,1,44,40.69267,-73.99793,17.0,1,0
10332161,35,3,2,0.06,1,0,40.85598,-73.90052,1052.0,0,4
10332393,85,1,0,0.0,1,0,40.79346,-73.94613,-1.0,1,1
10334395,45,1,0,0.0,1,0,40.68086,-73.92746,-1.0,0,0
10336440,200,3,22,0.54,1,363,40.68545,-73.96048,35.0,1,0
10337217,100,30,7,0.21,9,331,40.77467,-73.95405,150.0,1,1
10338696,37,5,10,0.25,1,0,40.84721,-73.83222,369.0,1,4
10338839,180,1,19,0.54,1,361,40.59606,-73.77882,28.0,1,2
10339291,105,1,0,0.0,1,0,40.69724,-73.932,-1.0,0,0
10339835,200,28,4,0.11,1,73,40.73555,-73.98994,23.0,1,1
10340695,45,4,0,0.0,1,0,40.67434,-73.95762,-1.0,0,0
10340705,80,1,27,0.79,1,302,40.81015,-73.94728,59.0,0,1
10340745,122,3,0,0.0,1,0,40.72551,-73.99075,-1.0,1,1
10340849,400,3,0,0.0,1,0,40.76367,-73.98613,-1.0,1,1
10340994,55,1,1,0.02,1,0,40.62317,-74.02535,1258.0,0,0
10341003,110,1,0,0.0,1,0,40.82377,-73.94565,-1.0,1,1
10341262,110,30,7,0.22,15,331,40.78165,-73.94647,342.0,1,1
10342448,135,1,3,0.09,1,0,40.75427,-73.9928,734.0,1,1
10342806,45,1,3,0.08,1,0,40.85143,-73.93089,714.0,0,1
10343320,145,1,20,0.48,1,0,40.79939,-73.96875,8.0,1,1
10343542,37,10,6,0.14,3,0,40.6765,-73.94277,269.0,0,0
10343638,90,1,163,3.94,1,25,40.68676,-73.92192,7.0,1,0
10346503,305,2,21,0.54,1,177,40.78986,-73.96825,332.0,1,1
10350120,100,1,0,0.0,1,0,40.80076,-73.96389,-1.0,2,1
10351249,180,2,167,4.04,1,261,40.71288,-73.9974,13.0,1,1
10351593,90,1,151,5.34,1,22,40.82284,-73.94199,2.0,0,1
10352280,135,3,5,0.13,1,0,40.76824,-73.95858,995.0,1,1
10353094,49,5,2,0.05,1,0,40.66932,-73.98321,1217.0,0,0
10354038,95,3,12,0.3,1,0,40.67741,-74.0139,656.0,1,0
10355146,155,3,71,1.81,3,302,40.67785,-73.95217,7.0,1,0
10355806,47,14,1,0.03,1,0,40.68746,-73.95936,1113.0,0,0
10356093,120,2,0,0.0,1,0,40.6858,-73.93465,-1.0,1,0
10357730,38,4,54,1.4,2,24,40.77651,-73.91009,38.0,0,2
10358093,199,2,9,0.61,3,90,40.6695,-73.93298,92.0,1,0
10358108,87,3,27,0.71,2,12,40.71424,-73.9968,44.0,0,1
10359702,80,1,0,0.0,1,0,40.76301,-73.91295,-1.0,0,2
10360144,40,2,8,0.2,2,229,40.77673,-73.90993,30.0,0,2
10360180,155,2,207,4.89,1,20,40.69177,-73.90451,15.0,1,0
10361885,125,21,0,0.0,1,0,40.67905,-74.00089,-1.0,1,0
10365373,81,3,120,2.81,1,0,40.67433,-73.9575,6.0,0,0
10365516,129,2,114,2.75,1,235,40.69358,-73.92409,2.0,1,0
10365991,83,1,2,0.05,1,0,40.74673,-73.97343,1254.0,1,1
10367220,70,2,0,0.0,1,0,40.81388,-73.95229,-1.0,0,1
10367884,130,2,16,0.4,1,0,40.6732,-73.97282,710.0,1,0
10368055,325,4,2,0.05,1,0,40.67992,-73.9776,1058.0,1,0
10368714,30,3,119,3.19,1,3,40.8379,-73.94095,8.0,0,1
10369038,50,1,112,2.78,8,84,40.74651,-73.83176,28.0,0,2
10369047,50,1,98,2.32,8,79,40.74609,-73.83175,36.0,0,2
10371643,45,27,0,0.0,1,0,40.79988,-73.9612,-1.0,0,1
10377405,200,2,5,0.12,1,0,40.72174,-73.99639,1004.0,1,1
10377445,600,1,0,0.0,1,0,40.74357,-73.98466,-1.0,0,1
10381948,80,2,14,0.37,1,0,40.72508,-73.94488,849.0,0,0
10382430,35,1,1,0.02,1,0,40.68597,-73.91417,1254.0,0,0
10383284,75,1,1,0.08,1,158,40.6863,-73.91365,379.0,0,0
10383291,30,1,0,0.0,1,0,40.72211,-73.80908,-1.0,0,2
10385262,135,30,1,1.0,1,30,40.78923,-73.96802,17.0,1,1
10386341,125,2,202,4.76,1,276,40.69507,-73.94332,14.0,1,0
10386831,62,2,1,0.02,2,0,40.68444,-73.98847,1267.0,0,0
10386936,1002,365,10,0.25,1,365,40.71141,-73.95155,1145.0,0,0
10387839,100,1,5,0.12,1,0,40.71436,-73.95445,1097.0,1,0
10388512,50,1,96,3.77,5,0,40.69317,-73.82527,228.0,0,2
10390252,80,7,0,0.0,1,0,40.65003,-73.96,-1.0,1,0
10390256,75,1,0,0.0,1,0,40.73144,-73.98355,-1.0,0,1
10390481,60,1,2,0.05,1,0,40.67778,-73.96091,1260.0,1,0
10390902,75,1,1,0.02,1,0,40.70526,-73.91964,1201.0,0,0
10393619,65,3,8,0.19,2,0,40.66386,-73.93876,1160.0,1,0
10401534,80,1,1,0.02,1,0,40.73013,-74.00172,1212.0,0,1
10403070,130,3,6,0.23,1,0,40.69414,-73.94723,667.0,0,0
10403199,333,7,0,0.0,1,365,40.71863,-73.94528,-1.0,1,0
10403231,120,1,0,0.0,1,0,40.73968,-73.99693,-1.0,1,1
10403667,144,3,0,0.0,1,0,40.74796,-73.97018,-1.0,1,1
10403922,149,1,93,2.48,8,365,40.67991,-73.98368,140.0,0,0
10405694,150,3,45,1.1,1,129,40.68413,-73.90731,653.0,1,0
10405711,60,1,1,0.03,1,0,40.71077,-73.96259,1199.0,2,0
10405891,190,2,0,0.0,1,0,40.72025,-73.95195,-1.0,1,0
10407271,100,5,14,0.33,1,1,40.69995,-73.92937,375.0,1,0
10407723,150,2,131,3.09,2,0,40.68805,-73.96952,70.0,1,0
10408285,170,3,1,0.03,1,354,40.67008,-73.9571,947.0,1,0
10409669,65,4,38,0.93,1,12,40.7457,-73.94497,8.0,0,2
10409905,90,2,1,0.04,1,0,40.79037,-73.9428,764.0,1,1
10411679,55,2,26,0.81,2,0,40.73345,-73.95973,105.0,0,0
10412006,250,1,0,0.0,1,0,40.72265,-73.99493,-1.0,1,1
10412649,80,10,0,0.0,1,0,40.69886,-73.92957,-1.0,0,0
10413474,319,3,75,1.84,1,112,40.71156,-73.96343,13.0,1,0
10413492,120,30,5,0.13,31,345,40.76343,-73.99391,448.0,1,1
10413576,50,1,149,3.7,1,276,40.64465,-74.09272,7.0,0,3
10414065,100,1,0,0.0,1,0,40.71489,-73.991,-1.0,0,1
10417282,60,1,0,0.0,1,0,40.76771,-73.91675,-1.0,0,2
10423846,175,5,16,0.46,1,129,40.68797,-73.97288,49.0,1,0
10425572,67,3,14,0.41,3,0,40.68665,-73.9774,111.0,0,0
10427351,140,30,0,0.0,96,338,40.79141,-73.97345,-1.0,1,1
10429094,90,2,0,0.0,1,0,40.71855,-73.9438,-1.0,0,0
10429566,165,30,14,0.36,1,330,40.71966,-73.96265,41.0,1,0
10433284,90,1,0,0.0,1,0,40.73562,-73.98308,-1.0,0,1
10434806,150,30,8,0.2,31,298,40.76486,-73.99479,430.0,1,1
10435733,115,3,27,0.69,1,56,40.71892,-73.95616,252.0,0,0
10435862,65,2,8,0.19,2,321,40.61465,-73.96065,92.0,0,0
10438662,70,3,33,0.81,1,365,40.69363,-73.94805,308.0,0,0
10439129,219,2,3,0.09,1,306,40.72647,-73.99061,38.0,1,1
10444139,45,1,204,4.82,13,324,40.67833,-73.96904,4.0,0,0
10445597,55,1,2,0.06,1,365,40.68379,-73.9405,50.0,0,0
10446429,80,1,0,0.0,1,0,40.7327,-74.00341,-1.0,0,1
10446926,45,1,15,0.35,1,0,40.81699,-73.94254,983.0,0,1
10446989,65,1,64,1.53,13,329,40.67887,-73.97006,4.0,0,0
10447691,47,1,0,0.0,1,0,40.71578,-73.98201,-1.0,0,1
10448095,65,5,7,0.19,2,0,40.77686,-73.95084,616.0,0,1
10449807,229,1,0,0.0,1,0,40.73466,-73.99539,-1.0,1,1
10450820,160,5,1,0.16,1,305,40.71419,-73.94368,188.0,1,0
10452249,500,5,24,0.58,2,321,40.72768,-74.00233,85.0,1,1
10452541,120,2,99,2.46,1,288,40.70086,-73.93063,17.0,1,0
10452737,139,3,0,0.0,1,0,40.75126,-73.99498,-1.0,0,1
10454844,400,6,40,1.02,1,105,40.71934,-74.00998,27.0,1,1
10458099,45,5,2,0.06,1,342,40.69433,-73.93262,42.0,0,0
10460113,87,1,80,2.29,7,55,40.82021,-73.95307,192.0,0,1
10469388,50,3,0,0.0,2,0,40.71986,-73.96046,-1.0,0,0
10470258,115,3,118,2.85,1,157,40.80985,-73.93838,8.0,1,1
10471763,51,1,0,0.0,1,0,40.71319,-73.96406,-1.0,0,0
10472004,43,30,5,0.12,2,311,40.69693,-73.93725,68.0,0,0
10473052,70,1,0,0.0,1,0,40.71852,-73.95897,-1.0,0,0
10473676,125,3,7,0.19,1,0,40.80639,-73.95551,127.0,1,1
10473730,55,5,3,0.09,1,0,40.69664,-73.93628,712.0,0,0
10474780,50,2,5,0.12,1,0,40.65398,-73.96377,1153.0,0,0
10475047,60,1,1,0.03,1,0,40.69808,-73.93174,1028.0,0,0
10476556,88,1,121,2.9,1,170,40.83953,-73.85717,15.0,1,4
10476782,85,20,10,0.24,1,277,40.88808,-73.86017,34.0,1,4
10477767,275,2,18,0.46,1,292,40.68606,-74.00122,792.0,1,0
10478114,65,1,9,0.24,1,343,40.68168,-73.93574,15.0,0,0
10478482,135,30,0,0.0,1,341,40.66564,-73.97666,-1.0,1,0
10478526,40,2,9,0.25,1,20,40.64953,-74.00011,7.0,0,0
10482237,85,1,165,3.96,12,338,40.74751,-73.99483,14.0,0,1
10482409,85,1,146,3.62,12,352,40.74896,-73.99657,22.0,0,1
10482554,85,1,162,3.91,12,344,40.74973,-73.99515,47.0,0,1
10484019,120,1,5,0.12,1,0,40.66388,-73.98587,1034.0,1,0
10487548,220,2,48,1.21,1,135,40.72315,-73.98251,24.0,1,1
10488146,80,5,81,1.96,2,308,40.71957,-73.94199,11.0,0,0
10488505,275,30,10,0.25,12,219,40.79783,-73.96405,192.0,1,1
10489240,125,4,93,2.22,4,306,40.71852,-73.88373,6.0,1,2
10489896,46,1,0,0.0,1,0,40.74398,-73.99664,-1.0,2,1
10489923,65,1,3,0.07,1,0,40.76859,-73.94359,1239.0,1,1
10490073,58,1,5,0.13,1,2,40.65436,-73.96179,781.0,0,0
10491207,60,1,0,0.0,1,0,40.70017,-73.91014,-1.0,0,2
10491594,115,4,6,0.14,4,314,40.71632,-73.88297,237.0,1,2
10497886,65,3,0,0.0,1,0,40.67104,-73.93859,-1.0,0,0
10498577,49,1,5,0.13,1,332,40.75869,-73.91899,43.0,0,2
10499025,70,3,2,0.11,1,0,40.72709,-73.95326,452.0,1,0
10500033,95,1,0,0.0,1,158,40.85823,-73.93612,-1.0,0,1
10500222,196,15,2,0.05,1,31,40.73492,-74.00457,1193.0,1,1
10500406,80,5,5,0.12,1,0,40.76574,-73.95915,1034.0,0,1
10502523,35,4,73,2.1,4,320,40.60077,-74.07788,68.0,0,3
10509662,82,5,12,0.3,2,0,40.72302,-74.00487,203.0,0,1
10512575,136,31,2,0.1,8,365,40.7832,-73.98189,56.0,1,1
10512812,75,1,89,2.1,1,268,40.76278,-73.96638,9.0,0,1
10512932,68,6,24,0.6,1,0,40.86818,-73.92708,12.0,1,1
10513228,64,4,25,0.59,1,18,40.68709,-73.92059,42.0,0,0
10513499,100,3,1,0.02,1,0,40.68577,-73.95179,1203.0,1,0
10514166,65,2,2,0.05,2,0,40.71886,-73.96234,1223.0,0,0
10514203,350,365,0,0.0,1,364,40.67546,-73.97528,-1.0,0,0
10514879,450,1,1,0.03,1,0,40.72948,-73.98885,1198.0,1,1
10516610,99,1,0,0.0,1,157,40.79004,-73.97308,-1.0,0,1
10519216,195,1,0,0.0,1,0,40.74399,-73.95321,-1.0,1,2
10520825,48,1,1,0.03,1,0,40.70206,-73.92964,1009.0,0,0
10522830,85,2,99,2.5,1,29,40.69366,-73.91608,21.0,1,0
10524082,70,1,0,0.0,1,0,40.68858,-73.95387,-1.0,0,0
10524365,180,2,136,3.45,1,253,40.76165,-73.99062,8.0,1,1
10524983,90,1,0,0.0,1,0,40.76696,-73.99139,-1.0,0,1
10525616,175,7,43,1.07,1,0,40.67626,-73.98211,341.0,1,0
10525911,245,3,16,0.4,2,66,40.71402,-73.94432,287.0,1,0
10526335,45,3,11,0.31,1,0,40.69913,-73.91814,448.0,0,0
10526745,34,1,1,0.02,1,0,40.74286,-73.91635,1259.0,0,2
10526930,125,1,0,0.0,1,0,40.76705,-73.95126,-1.0,1,1
10527142,75,1,38,3.79,1,195,40.68449,-73.92773,13.0,1,0
10527274,125,3,75,3.27,1,316,40.67895,-73.92851,6.0,1,0
10527546,200,31,8,0.22,3,342,40.79182,-73.96564,328.0,1,1
10534018,100,12,5,0.13,1,0,40.74775,-73.94797,1078.0,1,2
10537651,70,7,12,0.33,1,38,40.81306,-73.94141,170.0,1,1
10537769,45,1,0,0.0,1,0,40.72963,-73.94937,-1.0,0,0
10538353,154,3,123,3.01,2,289,40.67094,-73.97388,15.0,1,0
10539341,300,31,1,0.04,1,358,40.78271,-73.9451,672.0,1,1
10539491,250,1,88,2.13,1,329,40.79753,-73.96211,18.0,1,1
10539779,140,7,65,1.65,1,242,40.72834,-73.98048,13.0,1,1
10540337,59,5,26,0.61,1,0,40.83338,-73.95051,442.0,0,1
10540383,80,2,86,2.43,3,63,40.82385,-73.94687,16.0,0,1
10540910,230,5,33,0.94,1,26,40.7264,-73.95405,8.0,1,0
10541080,150,1,4,0.11,1,0,40.78975,-73.97001,811.0,1,1
10542066,45,1,78,1.94,4,337,40.75009,-73.87578,108.0,0,2
10542174,144,3,1,0.02,1,0,40.69406,-73.98102,1233.0,1,0
10542347,44,4,47,1.3,2,0,40.7299,-73.95782,48.0,0,0
10542658,75,1,0,0.0,1,0,40.7235,-73.94203,-1.0,1,0
10542679,45,10,25,0.62,1,29,40.69367,-73.93286,127.0,0,0
10544239,129,1,11,0.27,1,0,40.72997,-73.98633,980.0,0,1
10544439,75,1,1,0.02,1,0,40.72566,-74.00275,1212.0,0,1
10545027,220,12,13,0.31,3,354,40.68895,-73.96489,30.0,1,0
10545815,125,4,138,3.5,2,37,40.70687,-73.93981,37.0,1,0
10546254,150,30,20,0.47,3,326,40.68706,-73.97065,29.0,1,0
10546363,63,1,3,0.07,1,0,40.73331,-73.98229,1198.0,0,1
10546568,120,1,0,0.0,1,0,40.73557,-74.006,-1.0,1,1
10546606,45,7,0,0.0,1,0,40.68645,-73.95711,-1.0,0,0
10546729,120,7,0,0.0,1,0,40.68591,-74.00164,-1.0,1,0
10548768,125,1,0,0.0,1,0,40.83113,-73.94924,-1.0,1,1
10548910,450,2,2,0.05,1,0,40.73988,-73.97968,1006.0,1,1
10549650,1250,30,0,0.0,1,342,40.71991,-74.00641,-1.0,1,1
10551015,36,2,1,0.02,1,0,40.69447,-73.92213,1247.0,0,0
10551695,48,3,4,0.1,1,0,40.68018,-73.96572,685.0,0,0
10553095,50,1,35,0.92,2,365,40.67283,-73.87785,27.0,0,0
10554070,59,3,42,0.99,1,3,40.75951,-73.92821,25.0,0,2
10560986,39,1,1,0.02,1,0,40.72853,-73.95533,1270.0,0,0
10561771,70,2,4,0.1,1,0,40.80734,-73.94666,1183.0,1,1
10562085,150,1,0,0.0,1,0,40.7172,-73.95557,-1.0,1,0
10562990,100,5,2,0.05,1,0,40.64875,-73.96978,1183.0,1,0
10563076,80,6,0,0.0,1,0,40.70777,-73.9435,-1.0,1,0
10563686,125,1,75,1.81,1,171,40.68983,-73.97327,58.0,1,0
10564375,180,1,0,0.0,1,0,40.74666,-74.00201,-1.0,1,1
10564483,45,4,1,0.03,1,0,40.71987,-73.93705,1058.0,0,0
10564616,185,30,8,0.21,31,332,40.76467,-73.99422,121.0,1,1
10566341,60,2,18,0.46,2,0,40.70732,-73.95466,915.0,0,0
10567332,40,1,1,0.02,1,0,40.71532,-73.95352,1268.0,0,0
10568208,80,3,35,0.85,2,0,40.70692,-73.95501,866.0,0,0
10568646,85,2,0,0.0,2,0,40.71906,-73.96338,-1.0,1,0
10573225,135,3,134,3.18,1,241,40.6651,-73.98307,22.0,1,0
10574818,70,2,84,2.23,2,311,40.825,-73.95226,189.0,0,1
10574909,600,30,7,0.17,2,67,40.71412,-73.95895,52.0,1,0
10575777,110,1,1,0.03,1,0,40.71448,-73.99157,1197.0,0,1
10575811,105,1,5,0.14,1,0,40.68928,-73.99903,190.0,1,0
10576172,100,2,72,2.08,1,19,40.80512,-73.953,6.0,0,1
10576212,65,5,8,0.21,1,0,40.69032,-73.95,657.0,0,0
10576404,125,14,28,1.29,1,22,40.76952,-73.95688,51.0,1,1
10576498,50,1,9,0.92,1,179,40.69349,-73.91109,43.0,0,0
10585031,360,1,4,0.18,3,201,40.71362,-73.95617,16.0,1,0
10586622,160,5,16,0.4,1,11,40.67225,-73.97357,61.0,1,0
10587891,225,1,0,0.0,1,0,40.7408,-74.00127,-1.0,1,1
10589384,105,3,0,0.0,1,0,40.68811,-73.97621,-1.0,0,0
10591658,175,60,28,0.7,1,126,40.72843,-73.9999,101.0,1,1
10592839,130,1,0,0.0,1,0,40.70158,-73.91851,-1.0,1,0
10593675,79,1,15,0.43,6,180,40.60951,-73.97642,282.0,2,0
10595000,90,2,56,1.34,1,60,40.6668,-73.97713,40.0,0,0
10595374,283,4,92,2.34,2,234,40.6764,-73.93819,5.0,1,0
10596856,50,1,0,0.0,1,0,40.74706,-73.90434,-1.0,0,2
10600032,100,2,0,0.0,1,0,40.57411,-74.09436,-1.0,1,3
10605445,70,1,238,5.87,13,313,40.67897,-73.9709,3.0,0,0
10605897,199,4,52,1.31,2,242,40.67689,-73.93967,14.0,1,0
10608951,45,4,30,0.77,1,286,40.68616,-73.92514,9.0,0,0
10609249,325,3,9,0.23,1,88,40.755,-73.96562,922.0,0,1
10609963,275,1,0,0.0,1,0,40.74102,-73.98961,-1.0,1,1
10611168,130,30,6,0.15,31,331,40.76295,-73.99432,23.0,1,1
10612067,179,1,138,3.3,1,252,40.77032,-73.95268,22.0,1,1
10612199,80,3,10,0.28,1,332,40.80708,-73.95211,184.0,0,1
10612564,99,4,68,1.62,1,57,40.77929,-73.98513,32.0,0,1
10614204,135,3,16,0.39,1,0,40.8027,-73.94629,188.0,1,1
10615883,145,3,41,1.0,1,0,40.69506,-73.95019,65.0,1,0
10625484,69,90,43,1.16,1,0,40.6859,-73.9576,376.0,1,0
10628495,89,5,0,0.0,1,0,40.66791,-73.95914,-1.0,1,0
10630048,75,2,21,0.5,1,0,40.79013,-73.94473,1022.0,0,1
10631201,200,1,0,0.0,1,0,40.7441,-73.97224,-1.0,2,1
10634636,55,1,54,1.28,1,297,40.75427,-73.90646,17.0,0,2
10635913,80,1,0,0.0,1,0,40.74976,-73.97748,-1.0,1,1
10636997,75,2,154,4.04,1,15,40.68678,-73.90629,9.0,1,0
10637010,90,3,1,0.07,2,0,40.80387,-73.96096,459.0,1,1
10637554,98,4,106,2.59,3,273,40.64295,-73.96704,14.0,1,0
10647977,70,3,34,0.81,1,0,40.83723,-73.94249,257.0,1,1
10648971,132,7,0,0.0,1,0,40.79886,-73.96157,-1.0,1,1
10650510,50,2,24,1.79,1,47,40.66938,-73.95722,16.0,0,0
10651757,250,30,1,0.13,96,331,40.75685,-73.99569,230.0,1,1
10656360,199,1,0,0.0,1,0,40.77524,-73.94682,-1.0,2,1
10657080,99,2,43,1.05,1,0,40.72396,-73.99445,373.0,1,1
10657189,77,2,74,1.88,1,343,40.69892,-73.94645,9.0,0,0
10658564,100,1,0,0.0,1,0,40.78231,-73.94571,-1.0,1,1
10658613,130,3,50,1.27,2,352,40.75666,-73.91449,7.0,1,2
10659825,60,1,1,0.03,1,0,40.61155,-73.96337,1176.0,0,0
10660249,200,1,207,5.01,1,245,40.75645,-73.99404,15.0,1,1
10666314,117,10,3,0.43,1,1,40.70788,-73.93889,35.0,1,0
10671589,89,1,1,0.02,1,0,40.65412,-73.97706,1220.0,1,0
10672698,44,2,31,0.75,2,297,40.65603,-73.95836,8.0,0,0
10674243,70,1,1,0.03,1,312,40.86912,-73.91988,1044.0,0,1
10674836,39,1,4,0.1,1,0,40.73058,-73.98286,1222.0,0,1
10675118,150,31,15,0.36,1,0,40.81535,-73.95862,771.0,1,1
10675218,60,1,0,0.0,1,0,40.80523,-73.93929,-1.0,0,1
10676786,75,1,0,0.0,1,0,40.64179,-74.01147,-1.0,1,0
10676959,89,1,8,0.21,1,0,40.80097,-73.9489,699.0,0,1
10677426,200,2,47,1.14,1,205,40.7276,-74.00075,22.0,1,1
10679702,124,2,97,2.45,1,104,40.68256,-73.96108,2.0,1,0
10679740,60,1,0,0.0,1,0,40.71507,-73.94093,-1.0,0,0
10680745,70,4,0,0.0,1,0,40.72553,-73.9777,-1.0,0,1
10681362,100,4,8,0.19,1,0,40.67755,-73.95108,590.0,1,0
10681555,117,30,2,0.07,96,198,40.7653,-73.98536,438.0,1,1
10681986,100,1,0,0.0,1,0,40.83865,-73.93782,-1.0,0,1
10682290,50,5,2,0.07,1,0,40.70123,-73.91865,915.0,0,0
10682316,75,20,1,0.11,1,93,40.69887,-73.9227,262.0,0,0
10682536,75,2,3,0.07,1,0,40.71455,-73.9618,1122.0,0,0
10684164,75,7,1,0.02,1,0,40.64945,-73.9624,1241.0,1,0
10684843,150,1,0,0.0,1,0,40.73242,-74.00411,-1.0,1,1
10685403,65,1,1,0.04,1,0,40.697,-73.92176,844.0,0,0
10685496,22,1,14,0.34,2,0,40.7794,-73.91646,938.0,2,2
10686287,120,1,0,0.0,1,0,40.7388,-73.98024,-1.0,1,1
10686350,320,4,6,0.18,2,142,40.71287,-73.99573,188.0,1,1
10686406,65,2,0,0.0,1,0,40.76446,-73.92988,-1.0,0,2
10686809,95,1,0,0.0,1,0,40.67706,-73.98227,-1.0,1,0
10686958,115,30,1,0.09,1,0,40.86679,-73.92699,333.0,1,1
10692885,120,2,2,0.05,1,0,40.74237,-74.00063,1125.0,1,1
10695252,150,1,0,0.0,1,0,40.72112,-74.00039,-1.0,0,1
10695321,40,5,0,0.0,1,0,40.64205,-73.96622,-1.0,0,0
10696159,425,5,2,0.05,1,0,40.67631,-73.97224,1094.0,1,0
