id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,latitude,longitude,days_since_last_review,room_type_n,neighbourhood_group_n
4455301,110,3,58.5,3.4,1.0,268.0,40.68653,-73.96412,7.0,1,0
4456004,60,3,4.0,0.09,1.0,0.0,40.70112,-73.91201,609.0,0,0
4456312,57,3,20.0,0.43,1.0,311.0,40.872637499999996,-73.89337,8.0,0,4
4456555,180,1,7.0,0.12,1.0,0.0,40.66347,-73.98438,609.0,1,0
4456880,250,1,4.0,0.07,3.5,165.0,40.69725,-73.94908,609.0,1,0
4457556,92,3,48.0,0.94,2.0,115.0,40.79849,-73.93843,21.0,0,1
4460838,195,3,58.5,1.24,1.0,0.0,40.72421,-73.99304,449.0,1,1
4462008,47,2,58.5,1.81,3.5,262.0,40.86814,-73.86608249999999,26.0,0,4
4462491,175,3,2.0,0.05,1.0,0.0,40.71331,-73.98189,609.0,1,1
4462553,175,1,0.0,0.0,2.0,0.0,40.73066,-74.00371,-1.0,1,1
4464418,165,2,9.0,0.16,1.0,0.0,40.78962,-73.97718,609.0,1,1
4464508,79,3,35.0,0.62,2.0,336.0,40.6489,-73.96374,253.0,0,0
4467771,345,7,58.5,1.7,1.0,13.0,40.74998,-73.99772,9.0,1,1
4469264,80,2,58.5,1.93,2.0,4.0,40.71156,-73.95826,37.0,0,0
4469650,300,4,58.5,2.56,1.0,204.0,40.80521,-73.94519,15.0,1,1
4469679,325,4,0.0,0.0,1.0,0.0,40.71777,-73.99011,-1.0,1,1
4470423,249,1,0.0,0.0,1.0,0.0,40.73549,-73.98311,-1.0,1,1
4471513,699,6,58.5,3.27,2.0,254.0,40.75607,-73.98593,3.0,1,1
4472904,25,11,6.0,0.17,3.5,219.0,40.8423,-73.87055,41.0,0,4
4472978,195,1,58.5,2.94,1.0,203.0,40.75531,-73.99945,3.0,1,1
4473156,165,2,58.5,2.6,3.0,277.0,40.8002,-73.94079,16.0,1,1
4475128,65,2,58.5,3.88,2.0,35.0,40.78834,-73.9472,10.0,0,1
4476605,550,4,0.0,0.0,1.0,0.0,40.77706,-73.98407,-1.0,1,1
4476945,149,3,28.0,0.5,1.0,329.0,40.81056,-73.94627,50.0,1,1
4479556,225,1,1.0,0.02,1.0,0.0,40.74681,-73.94586,609.0,1,2
4479625,135,2,0.0,0.0,1.0,0.0,40.71234,-73.94158,-1.0,1,0
4479632,495,11,58.5,2.83,1.0,129.0,40.72736,-74.00192,26.0,1,1
4480308,200,2,23.0,0.41,1.0,0.0,40.71759,-73.9922,609.0,1,1
4480793,125,3,24.0,0.44,2.0,69.0,40.68256,-73.94326,19.0,1,0
4481427,95,4,44.0,0.81,1.0,271.0,40.69945,-73.90651,7.0,1,2
4481474,135,3,15.0,0.27,2.0,89.0,40.68339,-73.9422,6.0,1,0
4481694,120,3,4.0,0.08,1.0,157.0,40.69815,-73.93616,609.0,1,0
4482158,160,11,1.0,0.02,1.0,36.0,40.66767,-73.9828,609.0,1,0
4482584,225,2,0.0,0.0,1.0,0.0,40.71498,-73.96437,-1.0,1,0
4482783,139,2,6.0,0.12,3.0,36.0,40.7188,-73.95775,609.0,0,0
4483117,69,2,11.0,0.19,1.0,240.0,40.77473,-73.94859,179.0,0,1
4483517,100,11,2.0,0.04,3.5,7.0,40.68622,-73.92508,609.0,0,0
4483672,71,3,58.5,3.72,1.0,6.0,40.80743,-73.94256,3.0,0,1
4484212,250,1,4.0,0.08,1.0,365.0,40.7373,-73.98392,609.0,0,1
4484620,70,2,15.0,0.29,2.0,0.0,40.71594,-73.95649,472.0,0,0
4484899,225,1,0.0,0.0,1.0,0.0,40.72908,-73.97901,-1.0,1,1
4485286,170,1,2.0,0.04,1.0,0.0,40.70388,-74.00633,609.0,1,1
4488882,125,3,2.0,0.05,1.0,161.0,40.62598,-73.92509,609.0,1,0
4490268,139,2,58.5,3.89,1.0,218.0,40.68488,-73.91225,4.0,1,0
4491140,69,1,0.0,0.0,1.0,0.0,40.76063,-73.92801,-1.0,0,2
4492303,199,2,19.0,0.35,1.0,0.0,40.78137,-73.98183,49.0,1,1
4492678,175,1,2.0,0.04,1.0,0.0,40.72724,-73.98639,609.0,1,1
4492821,120,3,3.0,0.05,1.0,0.0,40.68348,-73.98087,609.0,1,0
4493474,100,5,2.0,0.04,1.0,0.0,40.70428,-74.00952,609.0,0,1
4493526,150,1,0.0,0.0,1.0,0.0,40.73647,-73.99814,-1.0,0,1
4493658,100,8,14.0,0.25,1.0,0.0,40.71256,-73.94188,609.0,1,0
4494217,130,11,1.0,0.15,2.0,0.0,40.73604,-74.0056,196.0,1,1
4494588,150,5,0.0,0.0,1.0,0.0,40.72347,-73.98116,-1.0,1,1
4494705,50,11,2.0,0.04,1.0,0.0,40.65188,-74.00611,609.0,0,0
4497294,80,2,11.0,0.19,1.0,0.0,40.64617,-73.97018,609.0,0,0
4497963,250,2,0.0,0.0,1.0,0.0,40.73474,-74.00867,-1.0,1,1
4498688,227,1,17.0,0.31,1.0,362.0,40.684,-73.95002,315.0,1,0
4498927,300,5,58.5,1.65,3.0,288.0,40.82257,-73.94543,17.0,1,1
4499097,130,2,17.0,0.37,1.0,2.0,40.77998,-73.98462,42.0,1,1
4499976,225,11,17.0,0.31,1.0,179.0,40.78878,-73.97386,388.0,1,1
4500272,149,2,1.0,0.02,1.0,0.0,40.74685,-73.97598,609.0,1,1
4500615,320,3,0.0,0.0,1.0,0.0,40.75005,-73.99718,-1.0,1,1
4500794,75,1,9.0,0.2,1.0,0.0,40.83714,-73.93713,609.0,0,1
4500897,115,7,6.0,0.11,1.0,183.0,40.64687,-73.98182,323.0,1,0
4501164,97,3,58.5,1.15,3.0,0.0,40.73325,-73.98789,609.0,0,1
4502339,80,1,0.0,0.0,1.0,59.0,40.80204,-73.95656,-1.0,2,1
4502545,275,2,20.0,0.45,1.0,0.0,40.7671,-73.96968,187.0,1,1
4503472,163,4,58.0,1.38,1.0,132.0,40.66763,-73.98156,40.0,1,0
4504049,55,11,27.0,0.53,3.5,338.0,40.872637499999996,-73.86608249999999,41.0,0,4
4504353,75,2,2.0,0.04,1.0,0.0,40.6771,-73.95994,609.0,0,0
4504493,110,5,0.0,0.0,1.0,0.0,40.69059,-73.97853,-1.0,1,0
4507262,247,2,21.0,0.41,2.0,173.0,40.73553,-74.00546,432.0,1,1
4508885,180,11,0.0,0.0,1.0,0.0,40.76885,-73.98254,-1.0,1,1
4509357,69,1,22.0,0.47,1.0,365.0,40.82412,-73.93872,609.0,0,1
4509500,150,11,7.0,0.15,3.5,339.0,40.73984,-74.0006,24.0,1,1
4509560,140,11,9.0,0.17,3.5,344.0,40.73505,-73.98212,331.0,1,1
4509664,205,2,6.0,0.13,1.0,0.0,40.73277,-74.00413,609.0,1,1
4512045,148,3,35.0,0.63,1.0,207.0,40.78294,-73.98474,7.0,1,1
4512093,299,1,1.0,0.64,1.0,88.0,40.79994,-73.97001,46.0,0,1
4512329,49,3,3.0,0.05,2.0,0.0,40.83089,-73.94125,609.0,0,1
4513084,150,11,1.0,0.03,2.0,244.0,40.82624,-73.94527,609.0,1,1
4513190,195,2,0.0,0.0,1.0,0.0,40.79917,-73.93995,-1.0,1,1
4514042,80,1,4.0,0.34,3.0,342.0,40.69213,-73.92371,41.0,0,0
4516766,68,5,58.5,1.47,3.5,83.0,40.69414,-73.93467,31.0,0,0
4516939,72,5,58.5,1.65,3.5,322.0,40.69454,-73.93427,47.0,0,0
4517117,97,2,58.5,2.59,3.5,83.0,40.82014,-73.95433,28.0,0,1
4517177,170,2,58.5,1.51,1.0,178.0,40.74236,-73.95641,41.0,1,2
4517848,67,11,7.0,0.14,3.5,251.0,40.83335,-73.94048,311.0,1,1
4518242,80,1,3.0,0.05,1.0,0.0,40.76369,-73.91601,609.0,1,2
4519764,29,7,0.0,0.0,1.0,0.0,40.85181,-73.93824,-1.0,0,1
4520113,120,3,58.5,1.27,2.0,295.0,40.71452,-73.9871,23.0,0,1
4520449,100,1,0.0,0.0,1.0,0.0,40.62403,-73.9618,-1.0,0,0
4520941,250,3,18.0,0.35,2.0,336.0,40.86644,-73.92677,252.0,0,1
4523324,200,2,58.5,2.15,1.0,336.0,40.73337,-73.98828,17.0,0,1
4524289,90,1,0.0,0.0,1.0,0.0,40.66694,-73.99299,-1.0,0,0
4525475,125,1,0.0,0.0,1.0,0.0,40.78304,-73.98146,-1.0,1,1
4525589,90,3,0.0,0.0,1.0,0.0,40.75034,-73.89215,-1.0,1,2
4530085,180,1,2.0,0.05,1.0,0.0,40.72949,-73.97894,609.0,1,1
4530154,53,1,58.5,2.11,2.0,137.0,40.66388,-73.9905,17.0,0,0
4530160,200,3,7.0,0.12,1.0,0.0,40.71906,-73.95798,609.0,1,0
4530432,66,11,7.0,0.14,3.5,330.0,40.83488,-73.93843,204.0,1,1
4531802,200,2,0.0,0.0,1.0,0.0,40.72568,-73.98823,-1.0,1,1
4531990,75,1,0.0,0.0,1.0,0.0,40.68157,-73.92023,-1.0,0,0
4532435,165,3,15.0,0.27,2.0,158.0,40.70798,-73.95374,422.0,1,0
4532913,45,1,58.5,3.89,1.0,245.0,40.71909,-73.95998,18.0,0,0
4533010,80,1,58.5,2.68,1.0,35.0,40.8552,-73.93354,10.0,1,1
4536637,125,2,4.0,0.07,2.0,0.0,40.61576,-73.99166,453.0,0,0
4537198,90,3,4.0,0.07,1.0,0.0,40.7113,-73.94938,609.0,0,0
4537297,40,7,53.0,0.94,1.0,10.0,40.72937,-73.86804,13.0,1,2
4537389,400,3,0.0,0.0,3.0,0.0,40.76377,-73.98103,-1.0,0,1
4537500,39,11,2.0,0.04,3.5,310.0,40.76496,-73.9282,609.0,0,2
4537520,125,1,2.0,0.04,1.0,0.0,40.6875,-73.99027,609.0,1,0
4538012,85,1,21.0,0.38,2.0,343.0,40.82102,-73.94633,553.0,0,1
4538019,39,1,58.5,2.32,3.5,26.0,40.67061,-73.91672,17.0,0,0
4538238,150,2,23.0,0.41,1.0,12.0,40.7401,-73.97994,253.0,1,1
4538274,100,2,18.0,0.38,1.0,83.0,40.77002,-73.91498,42.0,1,2
4538901,189,1,0.0,0.0,1.0,0.0,40.70826,-73.94059,-1.0,1,0
4539483,99,3,18.0,0.33,1.0,0.0,40.80583,-73.95712,609.0,1,1
4539520,167,4,6.0,0.12,1.0,0.0,40.67771,-73.96286,187.0,1,0
4539906,205,2,0.0,0.0,1.0,0.0,40.75381,-73.99491,-1.0,1,1
4540852,50,1,0.0,0.0,1.0,0.0,40.7191,-73.94964,-1.0,0,0
4541102,109,11,23.0,0.44,2.0,221.0,40.65262,-73.94211,68.0,1,0
4541187,127,2,12.0,0.25,2.0,0.0,40.77672,-73.90878,609.0,1,2
4545882,220,3,28.0,0.5,1.0,293.0,40.7811,-73.94567,46.0,1,1
4545999,45,1,22.0,0.96,3.0,339.0,40.67414,-73.95368,6.0,0,0
4546034,75,2,24.0,0.44,1.0,321.0,40.84769,-73.93512,8.0,0,1
4546721,120,5,1.0,0.02,1.0,0.0,40.71171,-73.94575,609.0,1,0
4547143,55,1,0.0,0.0,1.0,0.0,40.6958,-73.94515,-1.0,0,0
4547273,120,3,33.0,0.62,1.0,0.0,40.78316,-73.97269,7.0,1,1
4549155,108,4,3.0,0.07,1.0,0.0,40.80985,-73.93919,609.0,1,1
4549248,200,3,3.0,0.05,1.0,0.0,40.71901,-73.95618,609.0,1,0
4549555,55,2,54.0,1.4,2.0,336.0,40.79407,-73.97679,12.0,2,1
4549557,205,2,3.0,0.05,1.0,364.0,40.81208,-73.94243,363.0,0,1
4549627,129,4,0.0,0.0,1.0,0.0,40.75506,-73.99622,-1.0,0,1
4549930,150,3,58.5,1.33,1.0,263.0,40.77127,-73.95108,42.0,1,1
4550015,110,1,0.0,0.0,2.0,0.0,40.73033,-74.00284,-1.0,0,1
4550041,65,1,58.5,3.89,3.5,341.0,40.76539,-73.87636,15.0,0,2
4550494,150,11,50.0,0.89,2.0,38.0,40.77648,-73.91595,64.0,1,2
4550557,65,1,58.5,3.89,3.5,312.0,40.7668,-73.87759,21.0,0,2
4550602,75,1,58.5,1.4,3.5,340.0,40.6759,-73.95274,27.0,0,0
4550747,85,2,37.0,0.67,3.5,325.0,40.67565,-73.95121,50.0,0,0
4553528,58,1,58.5,3.8,3.0,217.0,40.71839,-73.95996,6.0,0,0
4553721,90,1,58.5,3.81,3.0,229.0,40.71994,-73.9599,3.0,0,0
4554473,120,5,1.0,0.03,1.0,0.0,40.67376,-73.96373,609.0,1,0
4554577,115,6,3.0,0.06,1.0,0.0,40.6803,-73.97185,609.0,1,0
4555241,99,2,0.0,0.0,1.0,0.0,40.75985,-73.92979,-1.0,1,2
4555470,105,11,14.0,0.27,1.0,277.0,40.76542,-73.92115,342.0,1,2
4556564,69,7,15.0,0.27,1.0,213.0,40.82083,-73.95436,27.0,0,1
4556760,80,1,0.0,0.0,1.0,0.0,40.73298,-73.95813,-1.0,0,0
4557206,125,5,27.0,0.5,1.0,2.0,40.76587,-73.92157,33.0,1,2
4557370,90,7,7.0,0.15,1.0,249.0,40.86335,-73.92822,17.0,1,1
4558046,80,7,0.0,0.0,1.0,0.0,40.66953,-73.92686,-1.0,1,0
4559096,125,1,58.5,3.33,1.0,271.0,40.75856,-73.99569,1.0,0,1
4563401,215,6,39.0,1.57,1.0,24.0,40.76575,-73.99241,37.0,1,1
4564292,107,11,58.5,3.42,1.0,310.0,40.75811,-73.99073,609.0,1,1
4564695,89,4,58.5,1.86,1.0,16.0,40.72082,-73.98952,37.0,0,1
4564840,175,2,58.5,1.59,1.0,0.0,40.72312,-73.98255,376.0,1,1
4565734,245,3,0.0,0.0,2.0,280.0,40.73351,-73.95459,-1.0,1,0
4566340,245,3,0.0,0.0,2.0,0.0,40.73455,-73.95489,-1.0,1,0
4566571,450,3,12.0,0.23,1.0,0.0,40.75186,-73.98557,609.0,1,1
4566818,100,3,0.0,0.0,2.0,0.0,40.81622,-73.95885,-1.0,0,1
4566989,98,6,38.0,0.67,1.0,306.0,40.76413,-73.92374,36.0,1,2
4567433,39,1,58.5,1.57,3.5,0.0,40.67068,-73.91633,326.0,0,0
4567518,160,4,10.0,0.43,2.0,0.0,40.81473,-73.96039,36.0,1,1
4567703,150,2,0.0,0.0,1.0,0.0,40.66616,-73.99009,-1.0,1,0
4567765,299,2,58.5,1.15,1.0,210.0,40.72809,-73.98188,37.0,1,1
4567820,75,8,6.0,0.14,1.0,0.0,40.7249,-73.94528,245.0,0,0
4571518,99,5,1.0,0.02,1.0,0.0,40.66289,-73.98176,609.0,0,0
4571925,165,2,40.0,0.73,1.0,0.0,40.7309,-73.98785,609.0,1,1
4572225,145,1,12.0,0.21,1.0,0.0,40.80747,-73.9603,609.0,1,1
4573728,239,3,58.5,2.63,1.0,1.0,40.72058,-73.98674,8.0,1,1
4573897,76,2,58.5,1.37,1.0,352.0,40.86821,-73.92128,30.0,0,1
4574224,65,1,0.0,0.0,2.0,0.0,40.82158,-73.9533,-1.0,0,1
4574225,60,11,2.0,0.04,3.5,312.0,40.78617,-73.94421,609.0,0,1
4575364,50,3,58.5,2.02,1.0,18.0,40.68711,-73.87336,14.0,1,0
4576206,250,3,27.0,0.49,1.0,266.0,40.68137,-73.97081,3.0,1,0
4576821,140,3,11.0,0.2,1.0,0.0,40.68798,-73.95678,609.0,1,0
4578471,125,5,5.0,0.09,1.0,0.0,40.76612,-73.99324,609.0,1,1
4581479,80,1,0.0,0.0,1.0,0.0,40.77334,-73.99031,-1.0,2,1
4581788,150,1,0.0,0.0,1.0,0.0,40.7137,-73.94378,-1.0,0,0
4581942,75,1,0.0,0.0,1.0,0.0,40.65687,-74.00489,-1.0,0,0
4582087,200,4,0.0,0.0,1.0,0.0,40.75835,-73.99286,-1.0,0,1
4582684,150,2,58.5,1.77,1.0,246.0,40.68859,-73.9767,9.0,1,0
4582781,220,2,58.5,1.62,1.0,143.0,40.71765,-73.95772,13.0,1,0
4582785,180,2,18.0,0.33,1.0,0.0,40.78555,-73.95311,609.0,1,1
4585734,260,3,20.0,2.74,3.0,283.0,40.79826,-73.94145,18.0,1,1
4586330,80,1,0.0,0.0,1.0,0.0,40.72712,-73.95499,-1.0,0,0
4586448,1500,11,24.0,0.43,2.0,358.0,40.73118,-73.98885,77.0,1,1
4586880,50,2,58.5,3.21,3.0,260.0,40.68373,-73.92925,4.0,0,0
4587321,400,3,1.0,0.02,1.0,0.0,40.72523,-73.97999,609.0,1,1
4587905,450,1,0.0,0.0,1.0,0.0,40.72214,-73.94835,-1.0,1,0
4588273,225,11,7.0,0.13,1.0,173.0,40.77926,-73.97877,609.0,1,1
4588678,100,2,2.0,0.05,2.0,0.0,40.68596,-73.94068,609.0,1,0
4588689,205,1,0.0,0.0,1.0,0.0,40.72556,-73.98504,-1.0,1,1
4589819,110,1,38.0,2.06,1.0,46.0,40.69563,-73.98193,1.0,0,0
4592475,95,1,7.0,0.14,1.0,0.0,40.72557,-73.95243,609.0,0,0
4593609,150,2,42.0,0.76,1.0,258.0,40.7592,-73.98902,20.0,1,1
4593770,100,2,21.0,0.38,1.0,124.0,40.75401,-73.88236,91.0,1,2
4593939,69,1,40.0,0.83,1.0,3.0,40.68402,-73.94164,19.0,1,0
4594389,110,11,12.0,0.27,3.5,332.0,40.78302,-73.94647,140.0,1,1
4594620,250,3,0.0,0.0,1.0,0.0,40.68598,-73.98004,-1.0,1,0
4596378,44,3,46.0,0.83,1.0,88.0,40.75943,-73.89553,113.0,0,2
4598265,155,1,58.5,3.89,2.0,238.0,40.82863,-73.94358,8.0,1,1
4600556,300,11,10.0,0.19,3.5,331.0,40.78318,-73.94556,130.0,1,1
4601325,67,1,2.0,0.05,1.0,0.0,40.78882,-73.94869,609.0,0,1
4602440,175,4,2.0,0.04,1.0,0.0,40.72403,-73.95055,609.0,1,0
4603012,149,11,22.0,0.39,1.0,0.0,40.73132,-73.95831,69.0,1,0
4603954,85,2,0.0,0.0,1.0,365.0,40.62949,-73.92703,-1.0,0,0
4604991,75,2,58.5,3.89,1.0,74.0,40.70007,-73.94338,5.0,0,0
4605455,120,5,0.0,0.0,1.0,0.0,40.71205,-73.99463,-1.0,0,1
4605840,100,3,50.0,1.08,1.0,339.0,40.68853,-73.9498,23.0,0,0
4606017,129,11,20.0,0.37,1.0,193.0,40.79284,-73.97675,68.0,1,1
4606385,150,1,1.0,0.02,1.0,0.0,40.70545,-73.91929,609.0,1,0
4606473,219,5,1.0,0.02,1.0,0.0,40.72887,-73.98633,609.0,1,1
4606614,185,3,10.0,0.38,1.0,0.0,40.80549,-73.96393,318.0,1,1
4606675,65,1,21.0,0.38,3.5,0.0,40.7661,-73.87739,609.0,0,2
4607923,55,7,58.5,1.75,3.0,312.0,40.64722,-74.00475,47.0,0,0
4611004,350,3,0.0,0.0,3.0,0.0,40.83653,-73.94277,-1.0,1,1
4611203,170,3,6.0,0.11,1.0,0.0,40.79038,-73.94412,609.0,1,1
4611256,250,1,0.0,0.0,3.0,0.0,40.77963,-73.94864,-1.0,0,1
4611295,250,1,0.0,0.0,3.0,0.0,40.77941,-73.94862,-1.0,0,1
4612401,70,1,0.0,0.0,1.0,0.0,40.69295,-73.93537,-1.0,0,0
4613154,150,7,23.0,0.42,1.0,0.0,40.76679,-73.98598,609.0,1,1
4614091,172,11,5.0,0.09,3.5,328.0,40.6642,-73.99322,13.0,1,0
4614146,79,2,2.0,0.1,1.0,0.0,40.72764,-73.98748,560.0,0,1
4614435,100,4,5.0,0.09,1.0,105.0,40.82458,-73.95223,609.0,1,1
4614838,272,2,7.0,0.13,3.0,277.0,40.76142,-73.99177,69.0,1,1
4615631,85,10,57.0,1.03,1.0,6.0,40.82351,-73.94047,28.0,0,1
4615887,350,2,0.0,0.0,1.0,0.0,40.7396,-73.98228,-1.0,1,1
4616452,249,3,1.0,0.03,1.0,0.0,40.77439,-73.94965,609.0,1,1
4616700,180,4,20.0,0.39,1.0,208.0,40.68547,-73.96886,306.0,1,0
4616865,38,10,0.0,0.0,1.0,0.0,40.67569,-73.95548,-1.0,0,0
4619579,450,3,0.0,0.0,1.0,0.0,40.73173,-74.00904,-1.0,1,1
4620262,60,7,5.0,0.09,1.0,0.0,40.71954,-73.9975,609.0,0,1
4620505,95,1,0.0,0.0,1.0,0.0,40.718,-73.95344,-1.0,1,0
4620954,85,3,1.0,0.02,1.0,0.0,40.68175,-73.95417,609.0,0,0
4620962,199,1,0.0,0.0,1.0,0.0,40.79293,-73.97126,-1.0,1,1
4621213,260,2,54.0,0.98,1.0,16.0,40.78604,-73.97363,7.0,1,1
4621217,140,11,7.0,0.13,3.5,332.0,40.73346,-73.98216,301.0,1,1
4621713,185,11,5.0,0.1,3.5,1.0,40.7339,-73.98548,165.0,1,1
4621923,126,1,44.0,0.78,1.0,7.0,40.68153,-73.96669,6.0,1,0
4622869,399,2,58.5,2.24,1.0,109.0,40.7157,-73.99094,23.0,1,1
4623217,100,7,6.0,0.11,1.0,0.0,40.726,-73.97773,609.0,1,1
4623622,1000,1,0.0,0.0,1.0,364.0,40.64571,-74.0532625,-1.0,1,3
4623635,225,7,3.0,0.05,1.0,44.0,40.69249,-73.97068,188.0,1,0
4623696,85,4,4.0,0.07,1.0,0.0,40.73108,-73.95416,609.0,1,0
4623771,147,2,45.0,0.92,2.0,154.0,40.79127,-73.94431,54.0,1,1
4624521,90,11,8.0,0.23,2.0,146.0,40.70581,-74.00948,40.0,0,1
4624657,500,1,1.0,0.02,2.0,362.0,40.68589,-73.93286,609.0,1,0
4624874,72,3,37.0,0.66,2.0,334.0,40.65039,-73.96393,266.0,0,0
4625126,41,4,14.0,0.37,2.0,0.0,40.71387,-73.95652,275.0,0,0
4628603,180,3,58.5,1.92,2.0,0.0,40.71191,-73.96376,32.0,1,0
4628804,67,5,4.0,0.07,1.0,0.0,40.73978,-73.92124,609.0,0,2
4629211,122,3,48.0,0.87,1.0,256.0,40.69087,-73.90917,34.0,1,0
4629359,105,3,29.0,0.52,2.0,0.0,40.80797,-73.95181,110.0,1,1
4629599,95,1,2.0,0.04,1.0,364.0,40.66238,-73.98457,609.0,0,0
4629726,100,2,1.0,0.02,1.0,0.0,40.70705,-73.86608249999999,609.0,1,2
4629870,130,11,3.0,0.07,3.5,312.0,40.68851,-73.98655,609.0,1,0
4632542,107,2,58.5,1.64,1.0,157.0,40.80096,-73.95776,49.0,0,1
4632795,100,11,12.0,0.24,3.5,364.0,40.78628,-73.97264,609.0,0,1
4632852,85,1,9.0,0.18,1.0,342.0,40.83719,-73.92015,609.0,0,4
4633258,30,5,2.0,0.04,2.0,0.0,40.74626,-73.89727,556.0,0,2
4635425,175,4,57.0,1.04,1.0,0.0,40.71648,-73.9912,609.0,1,1
4636323,95,1,0.0,0.0,1.0,0.0,40.7118,-73.93729,-1.0,0,0
4636643,125,1,8.0,0.15,1.0,0.0,40.72639,-73.98827,493.0,1,1
4636874,35,5,9.0,0.16,2.0,0.0,40.74668,-73.89723,190.0,0,2
4637014,119,3,26.0,0.46,2.0,319.0,40.75398,-73.86608249999999,8.0,1,2
4637053,150,3,58.5,2.71,2.0,133.0,40.76794,-73.93413,2.0,1,2
4637145,55,1,4.0,0.13,1.0,0.0,40.7033,-73.94305,501.0,0,0
4637146,115,2,58.5,3.89,2.0,108.0,40.69084,-73.93079,17.0,1,0
4637858,99,5,14.0,0.25,1.0,306.0,40.69492,-73.95839,609.0,0,0
4638668,150,1,0.0,0.0,1.0,0.0,40.73396,-73.95537,-1.0,0,0
4638967,84,2,38.0,0.68,2.0,147.0,40.80649,-73.95225,23.0,0,1
4639015,129,2,13.0,0.27,1.0,176.0,40.76195,-74.00001,11.0,0,1
4639179,44,5,58.5,1.67,3.5,0.0,40.68951,-73.9565,554.0,0,0
4639451,55,6,0.0,0.0,1.0,0.0,40.72499,-73.94481,-1.0,0,0
4639746,100,3,15.0,0.27,1.0,0.0,40.68244,-73.99539,609.0,1,0
4640515,65,1,40.0,2.88,1.0,45.0,40.8257,-73.93786,13.0,0,1
4641291,99,1,3.0,0.23,1.0,365.0,40.72401,-73.86608249999999,50.0,0,2
4641406,100,7,2.0,0.04,1.0,0.0,40.80297,-73.95537,609.0,1,1
4642539,225,5,13.0,0.24,1.0,0.0,40.7616,-73.99677,283.0,1,1
4642913,120,7,23.0,0.41,1.0,196.0,40.65057,-73.97858,184.0,1,0
4643192,139,2,5.0,0.11,1.0,0.0,40.73533,-73.98384,609.0,1,1
4643199,142,11,3.0,0.09,3.5,321.0,40.77167,-73.95735,189.0,1,1
4643295,140,4,13.0,0.65,1.0,0.0,40.71399,-73.99744,70.0,1,1
4644632,130,11,58.5,3.89,2.0,64.0,40.68797,-73.94696,5.0,1,0
4644669,325,5,58.5,1.15,1.0,330.0,40.76358,-73.96464,30.0,1,1
4644688,350,2,9.0,0.21,1.0,0.0,40.76198,-73.98718,609.0,1,1
4644828,175,2,5.0,0.12,1.0,0.0,40.71745,-73.95961,609.0,1,0
4645170,89,4,58.5,1.06,2.0,286.0,40.76025,-73.99555,8.0,0,1
4645319,69,4,58.5,3.25,2.0,48.0,40.66171,-73.89891,15.0,1,0
4645824,40,6,10.0,0.21,1.0,0.0,40.65859,-73.96196,84.0,0,0
4645831,65,10,21.0,0.38,3.5,0.0,40.72052,-73.98003,555.0,2,1
4649468,160,11,20.0,0.37,1.0,43.0,40.76904,-73.95902,18.0,1,1
4649627,135,2,58.5,1.6,3.5,0.0,40.6702,-73.97885,189.0,0,0
4650123,109,3,42.0,1.13,3.0,7.0,40.71927,-73.98511,25.0,1,1
4650725,85,11,3.0,0.05,1.0,0.0,40.72518,-73.93844,609.0,0,0
4651354,189,4,25.0,0.48,1.0,191.0,40.71566,-73.99076,84.0,1,1
4651486,125,3,56.0,2.42,1.0,19.0,40.655,-73.96109,22.0,1,0
4652629,140,1,1.0,0.02,1.0,0.0,40.72921,-73.98631,609.0,0,1
4653508,160,3,4.0,0.07,1.0,0.0,40.69492,-73.97061,555.0,1,0
4654785,115,5,4.0,0.08,1.0,0.0,40.67256,-73.97229,609.0,1,0
4656361,80,3,31.0,0.56,1.0,68.0,40.85171,-73.92894,9.0,1,1
4658293,198,2,7.0,0.13,1.0,0.0,40.64961,-73.97465,609.0,1,0
4658860,200,1,0.0,0.0,1.0,0.0,40.77271,-73.93159,-1.0,0,2
4659046,230,1,46.0,0.84,1.0,353.0,40.7257,-73.9795,59.0,1,1
4659285,450,5,58.5,1.48,3.0,303.0,40.82396,-73.94388,29.0,1,1
4660022,895,1,58.5,1.18,1.0,365.0,40.72592,-73.99933,14.0,1,1
4660633,170,3,6.0,0.11,1.0,0.0,40.8104,-73.95977,609.0,1,1
4660939,120,3,18.0,0.33,2.0,0.0,40.75583,-73.92596,609.0,0,2
4660964,140,2,18.0,0.33,1.0,0.0,40.7193,-73.94502,192.0,1,0
4661135,70,11,18.0,0.35,1.0,128.0,40.69207,-73.97407,8.0,0,0
4661662,70,3,58.5,2.19,2.0,243.0,40.81995,-73.94607,9.0,0,1
4662584,45,11,4.0,0.08,3.5,311.0,40.78644,-73.9438,509.0,0,1
4662784,140,3,58.5,2.88,1.0,0.0,40.67489,-73.93081,5.0,0,0
4662889,600,5,6.0,0.11,1.0,0.0,40.78697,-73.96929,609.0,1,1
4663122,195,4,0.0,0.0,1.0,0.0,40.69289,-73.96701,-1.0,1,0
4663804,79,7,1.0,0.02,1.0,0.0,40.76793,-73.98817,609.0,0,1
4663807,55,11,2.0,0.05,1.0,0.0,40.82768,-73.94737,609.0,1,1
4666584,275,3,41.0,0.79,1.0,258.0,40.80382,-73.94476,57.0,1,1
4666794,60,7,1.0,0.04,1.0,0.0,40.77272,-73.90757,609.0,0,2
